"qid","aid","title","topicid","atime","sortby"
"67452946","adb2e80fd4e2950f7a55c751e703b556","你听说过哪些骇人听闻的真实事件？","19566933","1639651293","top_activity"
"61847755","ae2802d78c417a62a11965cc90acb2c5","男生的哪个瞬间让你觉得很有教养?","19566933","1639651293","top_activity"
"43128864","4f0f03b66f99a6837f04cfe3e4583edb","一个人能无耻到什么地步？","19566933","1639651293","top_activity"
"37904962","9bc462a69d7498f5bf3641151ce6eed5","你见过哪些令你瞠目结舌的神逻辑？","19566933","1639651293","top_activity"
"25313416","0","你是从哪个细节发现女友/老婆出轨的？","19566933","1639651293","top_activity"
"326429999","37eec31816b037da4830e6fe7e9c4ed8","如何看待南昌红谷滩女孩子大街上被陌生人杀害事件?","19566933","1639651293","top_activity"
"50200915","901ee80738fce614b455dabdb1f5c69b","有文化可以有多可怕？","19566933","1639651293","top_activity"
"334238993","fa283ebb66724db77936278dd4c831bb","如何看待杭州千岛湖9岁女童被租客带走，且租客后续自杀一事？","19566933","1639651293","top_activity"
"287424239","586d68105a11e8c2b080b47d8b5b06e8","如何评价考入北大的河北寒门女孩王心仪发文「谢谢你，贫穷」？","19566933","1639651295","top_activity"
"268390293","174e282d18c8d19f6f1717ccf8c57dcb","怎样评价视频「一乘客高铁吃方便面，被另一乘客狂怼」？","19566933","1639651295","top_activity"
"277167622","952793e09830a6508ac12bb0baccd051","有哪些大快人心堪称经典的现世报？","19566933","1639651295","top_activity"
"20998716","0ec19d11235cc660d8197ffbe6fa7106","卫生棉条真的比卫生巾用起来舒服吗？","19566933","1639651295","top_activity"
"434145585","58cb583e40e9261673e106a3ab01f735","如何看待上海为独居老人装智能水表， 12 小时不走字自动报警？","19566933","1639651295","top_activity"
"34817598","c7d1e77470d16abce4c529420348dbcb","（被）光速打脸是种怎样的体验？","19566933","1639651295","top_activity"
"25442100","0","你成功地报复过谁？","19566933","1639651295","top_activity"
"34550565","2f0871bf0cd2156e51dfb4d07f14a589","你见过哪些经常出现而不易被察觉的洗脑方式？","19566933","1639651295","top_activity"
"43128864","c81c0aad9addc422f6bd00c04d3dbf25","一个人能无耻到什么地步？","19566933","1639651295","top_activity"
"43128864","0fb07b87e04d07e77149453148214c0c","一个人能无耻到什么地步？","19566933","1639651296","top_activity"
"61676183","35daeb62ed7b06644be9e9a3cff79785","有哪些你难以理解的潮流？","19566933","1639651296","top_activity"
"445226752","6b15eadc11a4d232401f759a8fa68403","如何看待江西一单位招聘岗位表显示，20个岗位都标注了要求「男性」？怎样才能降低女性就业门槛？","19566933","1639651296","top_activity"
"31730335","e412e68595b8a0fb9c182e951ffaa2c2","在哪些瞬间会觉得自己特别渺小？","19566933","1639651296","top_activity"
"68521407","f5901889acc1a5015395facaac653329","有哪些「本以为才开始，没想到是巅峰」的例子？","19566933","1639651296","top_activity"
"21982235","a4c68a94602f1c6f90b410c828803b6b","贫穷有多可怕？","19566933","1639651296","top_activity"
"24269892","34b061e244ab2d3897dba74f53744a6f","现实可以有多美好？","19566933","1639651296","top_activity"
"26802920","64cba11238e125e5d22681fd555d7c21","为什么有些人不喜欢出身底层的人？","19566933","1639651296","top_activity"
"63894266","ca946dc5bee68d0280d074b9925decf1","生活中有哪些残忍的真相？","19566933","1639651296","top_activity"
"51145368","e163663b59043c9aa2f24ed040235147","有哪些可能是「在中国长大的人」才知道的事？","19566933","1639651297","top_activity"
"44945488","a212d9f59c60c050043b143f699ab835","中国有哪些很流行却不正确的价值观？","19566933","1639651297","top_activity"
"453795080","d84b93e8cd421eac681c4782a1f45604","日本政府正式决定将福岛核污水排入大海，真的没办法阻止了吗？","19566933","1639651297","top_activity"
"34817598","89316839c754dbb9a73c68c5232e656e","（被）光速打脸是种怎样的体验？","19566933","1639651297","top_activity"
"27006088","6b15eadc11a4d232401f759a8fa68403","为什么现在大学里有很多假贫困生？","19566933","1639651297","top_activity"
"266730520","b24254975c8532180f121e1cc6f9e904","哪个瞬间你对中国娱乐圈彻底失望？","19566933","1639651297","top_activity"
"61847755","4315f6680978a78ac9a458a0ab8cb475","男生的哪个瞬间让你觉得很有教养?","19566933","1639651297","top_activity"
"34550565","f3e7d7e21425290608f44a10e67932c2","你见过哪些经常出现而不易被察觉的洗脑方式？","19566933","1639651297","top_activity"
"65389861","a9e4eb3897b62f7d1c1631cbb3e65de7","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651297","top_activity"
"268207822","3048f0a38ee1b3b34061d6c734380e93","有哪些小时候不明白，长大了才懂的事情？","19566933","1639651297","top_activity"
"64000720","439ba260b8f241c25ca5144766f835e1","为什么郑智化被遗忘得这么彻底？","19566933","1639651298","top_activity"
"66624238","438b130ccaba88b77cec298d3beed92e","你所经历过的最尴尬的事情是什么？","19566933","1639651298","top_activity"
"479538653","dd851a5ba9de70dcf4ce6b9604fd01c2","媒体评张哲瀚事件：「伤害民族感情，必须凉凉」，后续进展会如何？","19566933","1639651298","top_activity"
"52342900","6532bcff38f2a68ac0773ac7a07a28fb","你见过哪些过分的地图炮？","19566933","1639651298","top_activity"
"22249299","66005311b59852b96b345e795b7faf9f","非洲为什么这么穷？","19566933","1639651298","top_activity"
"316959171","a63302c9a82367f70bab06215467645c","女生偷偷有过哪些很渣的想法？","19566933","1639651298","top_activity"
"34817598","cf0a0aa909e42c8331c0c3c8dce5732a","（被）光速打脸是种怎样的体验？","19566933","1639651298","top_activity"
"419405556","8d4b63e3e569c6ee3ffef70e75f48517","有哪些有钱人玩的东西超出了普通人的想象力？","19566933","1639651298","top_activity"
"61847755","76cb5eeb7d1b150e14841bfed2911568","男生的哪个瞬间让你觉得很有教养?","19566933","1639651298","top_activity"
"381595945","812e15592f24294d45378ef445ca92cb","如何看待西班牙老人声嘶力竭控诉医院「忽视老人，优先救助年轻人」?","19566933","1639651299","top_activity"
"50200915","427c8f8a3bddd1a65f071f9ef93656f8","有文化可以有多可怕？","19566933","1639651299","top_activity"
"26995308","cdb323389ae1dda549a4be43eaa6bc42","如何通过十发子弹管理 100 人?","19566933","1639651299","top_activity"
"267703185","db8e56dfd7cc08255494e07058854771","如何看待酒醉公公在婚礼上强吻儿媳？","19566933","1639651299","top_activity"
"66624238","4fda759a6071a471f457b75ea4553968","你所经历过的最尴尬的事情是什么？","19566933","1639651299","top_activity"
"34978478","e27da8f019ca804ac3b97e031fab7079","你们是什么时候意识到这个社会的不公平的？","19566933","1639651299","top_activity"
"325402224","6977e9201b315c91b5cf627622a68573","婴儿有做什么让人感动的事吗?","19566933","1639651299","top_activity"
"50200915","ef91ac91072c3c46082d95d0c29356ab","有文化可以有多可怕？","19566933","1639651299","top_activity"
"49502870","794db9e9c11b505ed0eda453343128f4","有哪些圈子里才知道的小秘密？","19566933","1639651299","top_activity"
"41182911","0d2d34772b1e5044e412474917b557c5","你见过哪些让你目瞪口呆、脑洞大开的骗局？","19566933","1639651299","top_activity"
"25442100","0","你成功地报复过谁？","19566933","1639651301","top_activity"
"20332553","0","为什么部分中国男人不注意身材？不锻炼肌肉？不注意牙齿？","19566933","1639651301","top_activity"
"49032525","4d685163a7cc4ed77410417261b87dba","歧视可以有多可怕？","19566933","1639651301","top_activity"
"21982235","d89537cb55eb5732e3c3da4129c5077b","贫穷有多可怕？","19566933","1639651301","top_activity"
"65389861","17e20d3462921cc075d8bc951331d097","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651301","top_activity"
"322314963","52ad264569ea2968ae56498e6e6861f4","你见过最崇洋媚外的人是怎样的 ？","19566933","1639651301","top_activity"
"419405556","32c941182f42d7585b17fb9c5bc872b5","有哪些有钱人玩的东西超出了普通人的想象力？","19566933","1639651301","top_activity"
"26802920","a1827f61abda5b06814482881f3aadae","为什么有些人不喜欢出身底层的人？","19566933","1639651301","top_activity"
"417122425","b775b27ac57d12b70fe68f51994bd949","如何看待「 3 岁女孩被爸妈喂到 70 斤当吃播赚钱」一事？「吃播乱象」可能会带来哪些问题？","19566933","1639651301","top_activity"
"63315237","bc29f74b8098b1c2dd5412e8510f38b9","你有哪些最装逼而且成功的神操作？","19566933","1639651301","top_activity"
"264720518","39af58af454e40bafee53b0af81bdcb6","法学界为什么有学者一直在为废除死刑而努力？","19566933","1639651302","top_activity"
"477468660","ed070c8e4188f1437a89d26851867f40","如何看待韩国明年 1 月起最低月薪约为 10800 元人民币？","19566933","1639651302","top_activity"
"22354448","5bf03abd5b6d7057fc33d05ec1a3435b","是否该教育儿子做个好人？","19566933","1639651302","top_activity"
"25313416","0","你是从哪个细节发现女友/老婆出轨的？","19566933","1639651302","top_activity"
"25084350","4fef9f0394f96b8bd4a2725217a70686","你为什么支持死刑？","19566933","1639651302","top_activity"
"419405556","e83f8129d9907c74620bea9ba5998156","有哪些有钱人玩的东西超出了普通人的想象力？","19566933","1639651302","top_activity"
"278684910","1cf98819cd7722c225956abd77a67099","有哪些一听就三观不正的话，还一堆人爱用？","19566933","1639651302","top_activity"
"65389861","ccc4dea633d3b297152f9851f78eef21","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651302","top_activity"
"380828448","b67d50c35f8287fdfb858c742899383c","李文亮事件调查结果公布，督促公安机关撤销训诫书并追究有关人员责任，你有什么想说的？","19566933","1639651302","top_activity"
"25084350","2750d4be2dca0fc7e2e29cef2f8c7a90","你为什么支持死刑？","19566933","1639651302","top_activity"
"29598070","5813ea0cbd55c4ab741dc95fd11c45b7","为什么中国不禁止人名重复？","19566933","1639651303","top_activity"
"25084350","ecfd038d0cbfe8b647c465f10e21909f","你为什么支持死刑？","19566933","1639651303","top_activity"
"63016277","b3595859ec4306609b25afcd27fa0816","你见过哪些宛如智障的广告？","19566933","1639651303","top_activity"
"331208702","0","如何看待网传视频女子遭男子暴打扒衣拖行？事件真实情况是怎样的？","19566933","1639651303","top_activity"
"268436191","2bacfb763c884adbdd9a5764ddd61a3c","互联网造了哪些梗、又毁了哪些词？","19566933","1639651303","top_activity"
"61309053","33172aee7d43b52ceb018b1517423c81","老婆被领导暗示潜规则，我该怎么对付这样的人？","19566933","1639651303","top_activity"
"55744630","1c0c69177b5bfe39d74d19fa11703966","现在的男性是否普遍不再对女性展开追求了？为什么？","19566933","1639651303","top_activity"
"24210550","b569149131b374bdf64dbbcbea80c280","你遇过的最温暖的瞬间是什么？","19566933","1639651303","top_activity"
"41182911","a67923ef5def74b7fb4a7c8c3153b7c7","你见过哪些让你目瞪口呆、脑洞大开的骗局？","19566933","1639651303","top_activity"
"44945488","3514c03efc00c803fe3397ebf8d9fe6d","中国有哪些很流行却不正确的价值观？","19566933","1639651304","top_activity"
"19605307","1d52e16468172bd167f3a5aefaafd0ed","常见的社会潜规则有哪些？","19566933","1639651304","top_activity"
"41182911","1c4665dd6812b19ec471252709b724ad","你见过哪些让你目瞪口呆、脑洞大开的骗局？","19566933","1639651304","top_activity"
"447184915","63e65469454d17b0206b0b0c0ac53791","哪一刻你发现年轻人正在悄悄改变社会？","19566933","1639651304","top_activity"
"20710418","0469cf715a75969d6cc2f8ba575dbe26","如果火车票“无座票”是“坐票”的半价，合理吗？","19566933","1639651304","top_activity"
"29902038","4cc0caef239a3c5cc08e5ce00ce25a61","父母对你伤害最大的一件事是什么？","19566933","1639651304","top_activity"
"25442100","0","你成功地报复过谁？","19566933","1639651304","top_activity"
"60864080","682e3ad6a4f763de805534693cef133c","有哪些看似聪明，实则很傻的行为？","19566933","1639651304","top_activity"
"51671791","74c436cee16777d468350c43d05ea7d7","有哪些你踏入社会才明白的道理？","19566933","1639651304","top_activity"
"50880813","0b21747b1fec79ad8af7e68a2b1ff681","你见过哪些有趣的过度解读的事？","19566933","1639651304","top_activity"
"265567062","8ffba7c8f478815e7df13ac41f123d93","为什么越来越多的中小学生变得「社会」？会带来什么影响？","19566933","1639651306","top_activity"
"61847755","1f09e193453aea25ef38d66b59da08e6","男生的哪个瞬间让你觉得很有教养?","19566933","1639651306","top_activity"
"66331248","0940883f035489d304391f9ae6270988","女人会嫁没有生育能力的男生吗？","19566933","1639651306","top_activity"
"66624238","b010d777af0053af2eab76fb7d359a63","你所经历过的最尴尬的事情是什么？","19566933","1639651306","top_activity"
"266891486","b3471d57642e8e0c2cd1baaa721bae37","娱乐圈情商最低的明星是谁？","19566933","1639651306","top_activity"
"43128864","f91e7ecb4e267c80e62e77b4784b4400","一个人能无耻到什么地步？","19566933","1639651306","top_activity"
"445993971","ed070c8e4188f1437a89d26851867f40","如何看待市民举报「民警过年期间公车私用去买烤鸭」，官方回应「系处理完公务后为值班民警购买晚餐」？","19566933","1639651306","top_activity"
"61847755","c297fcf2682fe99b5ee72cd5aeff508d","男生的哪个瞬间让你觉得很有教养?","19566933","1639651306","top_activity"
"25084350","c88e1145e64e0d9092c8702e25925317","你为什么支持死刑？","19566933","1639651306","top_activity"
"26735070","31f8e7bac205ae271c56268e58ab3b8b","上海的地域歧视有多严重？","19566933","1639651306","top_activity"
"50293388","bf3f87f1576695ef9006a360f7a2ab55","你见过哪些把无耻当有趣的行为？","19566933","1639651307","top_activity"
"447112149","346e6a236a66d2d9eddb5827a25d0d0d","为什么现在很多人开始厌恶阿里巴巴了？","19566933","1639651307","top_activity"
"49502870","d4c08122a50d1d453356fe0508dc8245","有哪些圈子里才知道的小秘密？","19566933","1639651307","top_activity"
"446646247","0","中日韩三国年轻人为什么都过得这么累？","19566933","1639651307","top_activity"
"67452946","5b4b4fa3ce11a0297eb7635ab4f2c8f2","你听说过哪些骇人听闻的真实事件？","19566933","1639651307","top_activity"
"25442100","7a848608508c5e13d47254778c1b6fae","你成功地报复过谁？","19566933","1639651307","top_activity"
"56467537","2e5fa8457390ea0405c9acc54aa7a61f","第一次知道自己要当爸爸了是种怎样的体验？","19566933","1639651307","top_activity"
"311343064","2b12bd33b69aff56fa4d3e75849d6e4b","你知道有哪些人贩子遭到比较严重的报复或报应的真实事件？","19566933","1639651307","top_activity"
"277176460","c91e7874ab227d51f83bd79c3db59440","有哪些「入戏太深」的事？","19566933","1639651307","top_activity"
"25442100","0041121b7a501ae01cca11046675c29c","你成功地报复过谁？","19566933","1639651308","top_activity"
"55209434","ef959a462c8b86ed3e0a3c1b1ace3df1","如何看待宁波动物园老虎咬人导致老虎被击毙事件？","19566933","1639651308","top_activity"
"67452946","6a6003af6790d5ef61c13bfce9510341","你听说过哪些骇人听闻的真实事件？","19566933","1639651308","top_activity"
"24210550","f9edcd72afe67bd99abf9b86dfceb72c","你遇过的最温暖的瞬间是什么？","19566933","1639651308","top_activity"
"446646247","95ed9b576a729352acd3fb15fa1b6453","中日韩三国年轻人为什么都过得这么累？","19566933","1639651308","top_activity"
"43128864","2ee3649b52cc5f28cd1e904558f08040","一个人能无耻到什么地步？","19566933","1639651308","top_activity"
"51532894","1585720f0b84d1bce317b2eaac9cd109","有哪些若平时不加注意，积累后将产生严重后果的小习惯？","19566933","1639651308","top_activity"
"441309856","6c56028b33222849fc48774b9a760177","如何看待网上热销「血吊坠」，有女孩为给男友「辟邪」刺破 3 根手指？反映了怎样一种心理？","19566933","1639651308","top_activity"
"271011718","b1a50179fe5cb2292772a5da56dfb273","哪些看上去很有「道德感」的行为，却让你觉得很可恶？","19566933","1639651308","top_activity"
"390756241","68c2982dd93521afde9d151e2d1b76dc","如何看待捡破烂大爷讲金融走红，是哗众取宠还是真有水平？","19566933","1639651309","top_activity"
"66331248","0","女人会嫁没有生育能力的男生吗？","19566933","1639651309","top_activity"
"25524218","4b893a2cf636a50df116dddba3391a90","电影或电视剧中有哪些常识错误？","19566933","1639651309","top_activity"
"23108079","594dd9ac2ee9002a0d16804642202c63","有哪些细节可以凸显涵养及处世态度？","19566933","1639651309","top_activity"
"65218492","431e540d388b7405512314be1275803a","你听过哪些反智的鸡汤？","19566933","1639651309","top_activity"
"21308055","0482ff0f9220fe3dabc11a649bb332ec","什么是骑士精神？","19566933","1639651309","top_activity"
"29318344","c37ba352626ac14498598309474c226f","有哪些可怕的故事？","19566933","1639651309","top_activity"
"294042134","da5f621c53c1474675981d091600e147","有哪些让你细思恐极的事件？","19566933","1639651311","top_activity"
"322313415","0","为什么有的人可以做到面对抱着孩子的女人，甚至有人提醒都还坐着不让座？","19566933","1639651311","top_activity"
"53220978","533935975ed88f3819e72696845068ff","社会上有哪些让你细思恐极的细节？","19566933","1639651311","top_activity"
"66624238","c9ff7c0a3ccf44c7a3a123f73ec38066","你所经历过的最尴尬的事情是什么？","19566933","1639651311","top_activity"
"41182911","c997d81640a78a332b7345e374569f38","你见过哪些让你目瞪口呆、脑洞大开的骗局？","19566933","1639651311","top_activity"
"421311740","0d3a3a52901c65fe8cb373c796800225","都来说说，生活能窘迫到什么地步？","19566933","1639651311","top_activity"
"25442100","e6465272d46da15feaa20ac19469e66c","你成功地报复过谁？","19566933","1639651311","top_activity"
"266730520","7c50fef397641c8dc3ad935326863aa8","哪个瞬间你对中国娱乐圈彻底失望？","19566933","1639651311","top_activity"
"445953488","5e14fcefa60923422a23360d5a3072c0","为什么有网友说货拉拉跳窗女生是被害妄想症？女性在面对潜在危险时应该如何应对？","19566933","1639651312","top_activity"
"29902038","0","父母对你伤害最大的一件事是什么？","19566933","1639651312","top_activity"
"52144126","3ef13a6a922eeb1a3ef0489e004e9ad9","有哪些「看上去不起眼，实际上是大案」的案件？","19566933","1639651312","top_activity"
"304788445","0","你见过哪些比穷更可怕的事?","19566933","1639651312","top_activity"
"346195467","0eabbdd1fe9bbb846e0fa45f63ea1dbf","什么是社会内卷化？","19566933","1639651312","top_activity"
"25715223","f39c861b73a3cb45b2066c21b1461d49","如果你穿越到了2007年5月份，会怎样在一年内减少汶川地震造成的损失？","19566933","1639651312","top_activity"
"25442100","0","你成功地报复过谁？","19566933","1639651312","top_activity"
"52004901","2ce91f235f377bb2bc524a1c8b7403fa","你家的猫做过哪些不可思议的事？","19566933","1639651312","top_activity"
"65389861","15e23128300e32ad97093457e3614680","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651312","top_activity"
"61847755","70c01b938347ae071e5beb44c95d4f5a","男生的哪个瞬间让你觉得很有教养?","19566933","1639651312","top_activity"
"49502870","0","有哪些圈子里才知道的小秘密？","19566933","1639651313","top_activity"
"280273687","73371e401aab61928a07fe7240e22060","抖音是否正在向社会传递不正价值观？","19566933","1639651313","top_activity"
"48280066","130fb02dc6c00337055ca84a192d5925","如何评价现在仅50%的初中生能考入高中？","19566933","1639651313","top_activity"
"25313416","24de1fb1a55a74a1556c4f3555563c9a","你是从哪个细节发现女友/老婆出轨的？","19566933","1639651313","top_activity"
"65389861","64aed3862770e0d60027ab3bb5393b69","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651313","top_activity"
"66331248","0","女人会嫁没有生育能力的男生吗？","19566933","1639651313","top_activity"
"31765777","fd42ea7f307213e04a0cf5b0b68dbe0e","为什么好多中学生浑浑噩噩还不知悔改？","19566933","1639651313","top_activity"
"61676183","0","有哪些你难以理解的潮流？","19566933","1639651313","top_activity"
"294042134","0b7b4bec0fa677f9c6183fe1fadbee22","有哪些让你细思恐极的事件？","19566933","1639651314","top_activity"
"458690995","7de3f97b6b46a856d03abc7b29cafe73","成都 49 中一学生坠楼身亡，目前调查情况如何？还有哪些问题值得关注？","19566933","1639651314","top_activity"
"34486946","f74e5df39a4ad783a2fe26e8dce625ac","女人在生孩子后，有多少人对老公很失望？","19566933","1639651314","top_activity"
"24269892","438aadf7fbc1f4876577904350756ca8","现实可以有多美好？","19566933","1639651314","top_activity"
"267163724","014fa5d0fd1b748c6fc77b57c5fc7706","乘务员最反感什么样的乘客？为什么？","19566933","1639651314","top_activity"
"50200915","1b2f8730bbbfb10a6129a0d4e7d7ab1a","有文化可以有多可怕？","19566933","1639651314","top_activity"
"25084350","93b3021f3c1f1c8f3369e7f4c12e7002","你为什么支持死刑？","19566933","1639651314","top_activity"
"431538148","d37ad7a22dfa91df58270054f431b691","社会狠狠的教会过你什么？","19566933","1639651314","top_activity"
"25442100","0","你成功地报复过谁？","19566933","1639651314","top_activity"
"395798173","06f24646e350ddcde381fcde10a1cd16","女大学生翼装飞行失败身亡，有部分网友评论「后浪」，这说明了什么？","19566933","1639651314","top_activity"
"65218492","c880adca3e5d29040f90b38f1aca134b","你听过哪些反智的鸡汤？","19566933","1639651315","top_activity"
"25084350","c8be064da3e723a6855e6b87aa1d69af","你为什么支持死刑？","19566933","1639651315","top_activity"
"25084350","0","你为什么支持死刑？","19566933","1639651315","top_activity"
"275776119","0","为了一个谎言可能付出多大代价？","19566933","1639651315","top_activity"
"65389861","38d598d24089b7a64eba87130bcd8d8c","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651315","top_activity"
"49502870","1a0cd2cbc0368024f918e1f041be2614","有哪些圈子里才知道的小秘密？","19566933","1639651315","top_activity"
"42362871","c1cbe3b38d6e669e0b6afbb84df06dad","你看得起环卫工人么？","19566933","1639651315","top_activity"
"435706809","a0265e93117d3d366adda36310194727","如何看待媒体评论文章《「做题家」们的怨气为何要往丁真身上撒？》？","19566933","1639651315","top_activity"
"25442100","7a5d4b77c090dbaf36d793c3cbaa4ead","你成功地报复过谁？","19566933","1639651315","top_activity"
"320301795","f5c9c091ea02318dc648647e020c0179","996 明显违反劳动法，为什么会被提倡？","19566933","1639651317","top_activity"
"50880813","762ca13adedbfe70c991b0ad125c9991","你见过哪些有趣的过度解读的事？","19566933","1639651317","top_activity"
"63894266","46ef79d7b06061515b369868620aec58","生活中有哪些残忍的真相？","19566933","1639651317","top_activity"
"21982235","0c9ae77c9dc0a088d806e3b9370c8921","贫穷有多可怕？","19566933","1639651317","top_activity"
"322314963","0deb663bda1cc7fbb1272123e010d5c5","你见过最崇洋媚外的人是怎样的 ？","19566933","1639651317","top_activity"
"420634857","8217c9e113da142e4fb6ea7757a66d66","如何看待武汉市民在烈士陵园跳广场舞，称「人民快乐是烈士的期望」?","19566933","1639651317","top_activity"
"421241774","8979939a3eb76cbe200014a82e3a4efa","2020 年上海已查处快递外卖骑手交通违法 4.3 万起，该问题如何才能得到有效解决?","19566933","1639651317","top_activity"
"419405556","dcadc325853df0c157860fd3c47982b7","有哪些有钱人玩的东西超出了普通人的想象力？","19566933","1639651317","top_activity"
"34817598","9e2db217e3872d83ad05ed00dadf5d51","（被）光速打脸是种怎样的体验？","19566933","1639651318","top_activity"
"55744630","0144e3cbe0229f4408f2f492a5ae09a4","现在的男性是否普遍不再对女性展开追求了？为什么？","19566933","1639651318","top_activity"
"58854454","3d1fb3281577fd9b795c428b29528bc3","人言有多可畏？","19566933","1639651318","top_activity"
"30602857","f861c756bdfa5360f413a4a04c9baf9c","中国的家长有哪些让人难以理解的神逻辑？","19566933","1639651318","top_activity"
"67452946","0","你听说过哪些骇人听闻的真实事件？","19566933","1639651318","top_activity"
"34550565","0","你见过哪些经常出现而不易被察觉的洗脑方式？","19566933","1639651319","top_activity"
"21231158","13ba78a859eaf6b9a5b27c5c56ee8419","小孩被同龄小孩打，家长是否应该教育孩子打回去？","19566933","1639651319","top_activity"
"37904962","f2db307c4fe74a5f9c85278cfe6f8cca","你见过哪些令你瞠目结舌的神逻辑？","19566933","1639651319","top_activity"
"420153509","0df7f6054e83fc23d8f3d9e175de68ae","饿了么凌晨发文将推出新功能，用户可选择是否愿意多等外卖员 5 分钟，你愿意多等这 5 分钟吗？","19566933","1639651319","top_activity"
"270962808","b958c727f93a82b9092ab25cb04dbe75","如何看待gai怼网友？？","19566933","1639651319","top_activity"
"34817598","5d5f5fcb178332f2ccb05c0ef112b946","（被）光速打脸是种怎样的体验？","19566933","1639651319","top_activity"
"265438463","6ec757530965d7fe03da3b3afbcbb6f7","有哪些大家都不看好，但最后却出乎意料的事情？","19566933","1639651319","top_activity"
"52231322","e545fd7075e942a89627df865fb933cf","在你亲历的短短时间内，世界有哪些惊人的改变？","19566933","1639651319","top_activity"
"19936978","c7eab2e24b0b970916c3fba5d6c98d85","有哪些好的家庭教育的例子？","19566933","1639651320","top_activity"
"40394921","6d443177eca4f4f098b4a4b63046b4b0","顶尖律师之间的高手对决是怎样的？","19566933","1639651320","top_activity"
"45452729","298b1de151d0ea2a90695ffad0ec341a","人可以没有自知之明到什么程度？","19566933","1639651320","top_activity"
"395312612","d43e20faeb83c883b9eb008d76545a26","如果人类可以听懂动物说话，人们还会吃肉吗？","19566933","1639651320","top_activity"
"27991444","b09ea18d0114f41330c2734814b3f0c0","为什么 2015 年初，上海有卫计委官员呼吁大家生二胎？","19566933","1639651320","top_activity"
"61847755","c366d52fb29ac0008aaab438e94ec908","男生的哪个瞬间让你觉得很有教养?","19566933","1639651320","top_activity"
"56932365","12631fbbf21a159a2441c2eabf195733","谣言可以有多逼真？","19566933","1639651320","top_activity"
"412291212","f4b43f265973c6dd9a67dbfa7c70225a","张玉环被羁押 27 年后无罪释放，其前妻接受采访视频刷屏，哪些真情流露瞬间是再好的演技也难以表现的？","19566933","1639651322","top_activity"
"348859803","733116861a106b076011c4ec8051a84b","中国在世界各处搞基建意义在哪里？","19566933","1639651322","top_activity"
"35272641","ed070c8e4188f1437a89d26851867f40","单身男性的生活是怎样的？","19566933","1639651322","top_activity"
"407230689","ef959a462c8b86ed3e0a3c1b1ace3df1","如何看待近期「神童」频繁出现的事件？","19566933","1639651322","top_activity"
"54883718","1bfad2f5295a4c140d74880c06bb1503","历史上有哪些丧心病狂的案件？","19566933","1639651322","top_activity"
"56932365","203da18a33bd296aed82e3988d77bd23","谣言可以有多逼真？","19566933","1639651322","top_activity"
"410249067","ebb755c462d29f4f469a699869c27fef","深圳养犬需植入电子芯片，10 月起未植入将视为无证养犬，你怎么看？","19566933","1639651322","top_activity"
"303976353","6479883033ff8d7b82ed13f5b83dba39","有哪些让直男感到窒息的视频片段？","19566933","1639651322","top_activity"
"66624238","540d6eb3499056c5f80ba5b0a26925ea","你所经历过的最尴尬的事情是什么？","19566933","1639651323","top_activity"
"25442100","5fd18fe7ec557f50f06e4bdbbc0e9102","你成功地报复过谁？","19566933","1639651323","top_activity"
"492299918","b8704939a5d77351f0ba6e0a7b555f14","官方回应莆田 2 死 3 伤刑案，不存在涉黑涉恶情况，还有哪些信息值得关注？","19566933","1639651323","top_activity"
"474864144","398ba4a3af03556926d7202bfc0301c7","如何看待亚马逊此次下重手封号 5 万中国卖家，造成损失超千亿？","19566933","1639651323","top_activity"
"25084350","0","你为什么支持死刑？","19566933","1639651323","top_activity"
"277565991","2a0eea920ba84ecd00209f0fc09f117b","有哪些视频让你感动到痛哭流涕？","19566933","1639651323","top_activity"
"458690995","20b59c2d40bb76507f20e7bf1cf86c70","成都 49 中一学生坠楼身亡，目前调查情况如何？还有哪些问题值得关注？","19566933","1639651323","top_activity"
"25442100","e45902b13b51d8a745efd98d8991b70a","你成功地报复过谁？","19566933","1639651323","top_activity"
"440725655","9b5fabcf3d7ca55be82e55fef8a02411","如何看待《探访墨茶 official 生前居住的家》一文？多次提到「墨茶家境还不错」是否偏移事件重点？","19566933","1639651324","top_activity"
"34817598","966f160fb61aac0a89db696f6184ffad","（被）光速打脸是种怎样的体验？","19566933","1639651324","top_activity"
"27960774","b4854b0ef6dcd22ce978860a19066e73","你有哪些实用的护眼（保养眼睛）方法？","19566933","1639651324","top_activity"
"294042134","bb87c809adb34bf3b50f471da8c5ab30","有哪些让你细思恐极的事件？","19566933","1639651324","top_activity"
"27999472","fd542732e117d7021df8181ee847188c","你见过最侮辱观众智商的广告是哪个？","19566933","1639651324","top_activity"
"41182911","f407aa59879eb919a4277eea254ffe53","你见过哪些让你目瞪口呆、脑洞大开的骗局？","19566933","1639651324","top_activity"
"25084350","7c1ee261989df543714a9ebe864b450f","你为什么支持死刑？","19566933","1639651324","top_activity"
"25084350","673e557245577288086cd1f4aa57ade4","你为什么支持死刑？","19566933","1639651324","top_activity"
